week,icb,synthetic_dgp_version,resp_111_calls,bed_occupancy,dtoc_patients,ae_type1_attendances,ed_4hr_breach_count,ambulance_category_red_calls,elective_admissions,elective_cancellations,acute_admissions_nonelective,total_discharges,staff_absence_rate_pct,critical_care_occupancy_pct,mental_health_inpatient_beds_occ_pct,delayed_transfers_ge_21_days,ooh_primary_care_contacts,community_crisis_team_contacts,gp_same_day_booking_rate_pct,nhs_111_online_assessments_completed,social_care_package_delays_new,infection_isolation_beds_occupied,mean_los_acute_days,winter_pressure_index_demo
10,NHS South East London ICB,2026.04.5,,90.91630568969444,4.0,917.0,136.0,45.0,410.0,53.0,604.0,1008.0,6.277151360736174,75.22339888934833,80.33441374814389,58.0,1251.0,274.0,38.386626554754606,1972.0,34.0,28.0,5.4474228421004085,4.731801664884744
11,NHS South East London ICB,2026.04.5,145.0,96.13437687871505,2.0,947.0,118.0,53.0,366.0,44.0,655.0,989.0,6.296416354811451,81.3032782849438,85.01002793249805,74.0,1384.0,252.0,36.97268216156559,1938.0,42.0,18.0,5.324494774190749,4.626645899443814
12,NHS South East London ICB,2026.04.5,109.0,95.66026331123811,6.0,849.0,95.0,60.0,420.0,43.0,603.0,1058.0,6.387629663189642,78.7476802191587,85.80971018638829,77.0,1324.0,217.0,35.69141949065931,2030.0,43.0,25.0,5.757643503135156,4.409246989957401
13,NHS South East London ICB,2026.04.5,63.0,95.10922393201326,7.0,852.0,92.0,68.0,397.0,35.0,603.0,1016.0,6.891903062247987,76.87936673731389,83.32315246866065,52.0,1298.0,192.0,41.2932918688319,1966.0,27.0,24.0,5.5540286257631015,4.717642701542378
14,NHS South East London ICB,2026.04.5,80.0,93.14423065233527,4.0,951.0,127.0,57.0,354.0,47.0,594.0,946.0,5.564424993140513,80.6918497620953,82.00665830961452,33.0,1304.0,271.0,42.42149851589109,1749.0,29.0,13.0,5.530147623942664,4.532557530663558
15,NHS South East London ICB,2026.04.5,64.0,86.094405706931,2.0,990.0,107.0,61.0,428.0,30.0,618.0,1011.0,6.9126700518365745,80.62215785922122,79.06232390848092,41.0,1286.0,247.0,38.583048813761614,1961.0,44.0,18.0,5.500652021075915,4.077410149116483
16,NHS South East London ICB,2026.04.5,98.0,85.52489927570626,1.0,809.0,90.0,51.0,367.0,40.0,569.0,937.0,6.974804228287548,76.82729728401094,80.28872931029076,61.0,1301.0,240.0,39.413641874321485,1921.0,39.0,17.0,5.656322758888042,4.039694799400494
17,NHS South East London ICB,2026.04.5,56.0,94.13736720912466,9.0,982.0,111.0,58.0,379.0,39.0,624.0,990.0,5.6509872769768394,79.22441306777367,84.60405151589134,75.0,1256.0,246.0,37.66957712909531,1771.0,26.0,17.0,5.715850654285042,4.245782472207901
18,NHS South East London ICB,2026.04.5,91.0,93.65357510560528,4.0,949.0,99.0,66.0,405.0,32.0,623.0,1011.0,6.225563806840041,82.95592494684826,80.23647003488892,76.0,1225.0,261.0,39.04368502853981,1865.0,43.0,22.0,5.379799612189379,4.793904559071985
19,NHS South East London ICB,2026.04.5,80.0,91.31003009002534,8.0,952.0,114.0,59.0,390.0,46.0,560.0,959.0,6.385339226397648,78.152893862468,83.08953989741343,50.0,1229.0,261.0,42.094859463853716,2061.0,35.0,21.0,5.291513944965003,4.836081149679722
20,NHS South East London ICB,2026.04.5,,89.20750526088635,3.0,952.0,113.0,71.0,370.0,44.0,597.0,974.0,6.878817808505188,81.72966341345646,83.13002306175945,76.0,1318.0,282.0,37.06655781542745,1861.0,43.0,13.0,5.520750397863049,5.156356051312384
21,NHS South East London ICB,2026.04.5,109.0,89.1423359729415,6.0,945.0,94.0,56.0,418.0,61.0,605.0,1025.0,6.957189485016601,76.18758806085152,82.85845258656943,62.0,1292.0,256.0,36.54025707404467,2020.0,30.0,24.0,5.216587410010702,4.201577077817244
22,NHS South East London ICB,2026.04.5,92.0,93.37017945894267,6.0,956.0,147.0,66.0,360.0,54.0,594.0,961.0,6.903262554602215,79.08784106756568,84.95759770474034,87.0,1383.0,280.0,38.78035434563871,1954.0,48.0,25.0,5.4397712774105615,5.140391254244432
23,NHS South East London ICB,2026.04.5,94.0,93.25498259632454,7.0,937.0,119.0,55.0,388.0,49.0,589.0,981.0,8.354881545982474,83.98947283157155,79.33956713789023,69.0,1392.0,266.0,42.729694452730776,2019.0,40.0,26.0,5.59347705182323,4.216426499611243
24,NHS South East London ICB,2026.04.5,76.0,94.64338351741995,3.0,977.0,105.0,62.0,408.0,55.0,597.0,991.0,6.368117178627823,81.39602596778433,96.06751590601253,80.0,1379.0,251.0,41.20252679513139,1908.0,40.0,22.0,5.820304341072116,4.4713429358023
25,NHS South East London ICB,2026.04.5,154.0,98.4480711169808,7.0,926.0,98.0,59.0,405.0,35.0,662.0,1037.0,7.124251091509022,89.44827156378818,85.26259386862542,60.0,1357.0,274.0,42.459912885543915,2154.0,42.0,16.0,6.1417925279053875,4.886515790773115
26,NHS South East London ICB,2026.04.5,114.0,91.19957078107198,7.0,943.0,75.0,68.0,373.0,64.0,618.0,976.0,7.784116295014801,85.20965783087522,80.86626050073363,64.0,1305.0,273.0,39.729912251907464,1980.0,40.0,24.0,5.648871210543266,4.382634811985871
27,NHS South East London ICB,2026.04.5,98.0,94.88023913467471,6.0,874.0,111.0,77.0,374.0,50.0,692.0,1086.0,7.971147299235317,79.32451545641428,82.23426728774695,58.0,1388.0,247.0,38.403989153930745,2026.0,40.0,22.0,6.056158177005988,4.9832131416116034
28,NHS South East London ICB,2026.04.5,85.0,93.53135662540694,5.0,930.0,114.0,63.0,348.0,43.0,633.0,952.0,7.32369833321804,75.96762925105226,82.36926857521341,75.0,1362.0,291.0,38.02675867545668,1933.0,48.0,23.0,5.739253478729562,5.235154602139446
29,NHS South East London ICB,2026.04.5,159.0,93.9999909411697,4.0,1064.0,132.0,72.0,420.0,52.0,613.0,1006.0,8.272695830838533,74.53483758686421,88.32367251215703,51.0,1301.0,253.0,39.044624984670286,2114.0,49.0,24.0,5.492672986727881,4.284761194531241
30,NHS South East London ICB,2026.04.5,101.0,92.38141419343408,1.0,949.0,109.0,61.0,366.0,42.0,642.0,973.0,7.406609122747922,76.91333887563262,80.51231036449782,48.0,1355.0,214.0,36.97320557517155,1973.0,52.0,20.0,6.150950685413857,3.931821939500072
31,NHS South East London ICB,2026.04.5,79.0,93.20939788139964,5.0,983.0,127.0,67.0,421.0,54.0,650.0,1017.0,7.6853239747038735,80.76693475846061,77.08733519368361,65.0,1327.0,258.0,34.65662402975599,2100.0,59.0,17.0,5.543477775221687,4.138964138324741
32,NHS South East London ICB,2026.04.5,55.0,94.93059946164769,6.0,881.0,108.0,59.0,378.0,46.0,583.0,885.0,7.593736821730282,74.24553628257549,82.36575256571938,73.0,1196.0,247.0,40.641318253006105,1923.0,56.0,25.0,5.581350431211222,4.675346102913646
33,NHS South East London ICB,2026.04.5,39.0,89.73526933673327,5.0,973.0,78.0,55.0,358.0,31.0,622.0,957.0,7.165828337146229,83.5165549367372,83.06069498249794,67.0,1275.0,242.0,40.65635831679333,2043.0,44.0,18.0,5.917962162967068,4.707600589516059
34,NHS South East London ICB,2026.04.5,82.0,93.69747432040568,3.0,977.0,104.0,59.0,391.0,61.0,555.0,914.0,7.146461546597885,82.80188546888701,77.06196818299823,61.0,1324.0,209.0,39.885655070373666,1951.0,50.0,29.0,5.328621571780323,3.683438571778983
35,NHS South East London ICB,2026.04.5,81.0,91.88535303622015,1.0,1021.0,110.0,57.0,417.0,32.0,613.0,1048.0,5.631618276935736,80.17056460081416,81.22192845873545,75.0,1358.0,313.0,35.81737729643134,1993.0,49.0,24.0,5.6665733538269425,4.990600388911081
36,NHS South East London ICB,2026.04.5,102.0,91.79282571271942,6.0,1049.0,130.0,62.0,389.0,72.0,631.0,991.0,7.8982172812643325,84.4706536245809,88.34928770616922,63.0,1240.0,199.0,36.55763717439166,2033.0,38.0,22.0,5.610387623064537,5.193553014980055
37,NHS South East London ICB,2026.04.5,116.0,87.96113296509556,5.0,996.0,107.0,60.0,426.0,42.0,632.0,1030.0,7.830232452750694,77.43969160082239,81.46499783389525,64.0,1282.0,272.0,32.77766475295414,2106.0,44.0,21.0,5.59450905467987,4.684862359316217
38,NHS South East London ICB,2026.04.5,111.0,91.67717638773702,4.0,985.0,123.0,65.0,398.0,51.0,616.0,1015.0,7.2375471730731205,84.48143665396978,86.88130118464426,77.0,1374.0,248.0,40.49368201067183,1978.0,54.0,27.0,6.1333079146035985,5.195380559269425
39,NHS South East London ICB,2026.04.5,132.0,94.35605427447037,7.0,980.0,114.0,67.0,378.0,62.0,607.0,961.0,7.112173027322247,79.00001057804567,74.14425653515505,60.0,1404.0,268.0,34.73279623282047,2013.0,50.0,21.0,5.848686201952711,4.780294414029264
40,NHS South East London ICB,2026.04.5,94.0,95.06042152364773,11.0,990.0,112.0,52.0,370.0,40.0,665.0,981.0,8.29028036090546,75.24788691130068,78.77472332945361,63.0,1319.0,270.0,33.992096563381786,1996.0,56.0,27.0,6.213896580437191,4.801018382223906
41,NHS South East London ICB,2026.04.5,69.0,90.39081957103288,3.0,890.0,109.0,54.0,402.0,56.0,664.0,1090.0,6.539441368040975,76.90817074473844,82.64352443804573,72.0,1277.0,239.0,34.74131554609686,1971.0,40.0,24.0,5.626928009185022,4.051219157903348
42,NHS South East London ICB,2026.04.5,88.0,90.24176521496707,5.0,945.0,135.0,53.0,370.0,50.0,674.0,1012.0,6.442848193747292,76.33989552863085,84.74581512858538,68.0,1339.0,276.0,37.151560409744775,1935.0,34.0,14.0,5.795975942836374,4.330710436686102
43,NHS South East London ICB,2026.04.5,66.0,93.86454774746505,9.0,867.0,91.0,51.0,418.0,46.0,556.0,946.0,6.443485466061028,77.66020672896173,83.91569425828209,68.0,1387.0,269.0,40.7108986288463,1873.0,33.0,21.0,5.35894892557225,4.410587749589271
44,NHS South East London ICB,2026.04.5,66.0,97.01426530809393,14.0,880.0,119.0,51.0,389.0,40.0,608.0,988.0,8.20719028074468,71.59226984375773,79.01072827002326,67.0,1296.0,241.0,37.498733639789776,2073.0,54.0,18.0,5.596486190177047,5.07571536940066
45,NHS South East London ICB,2026.04.5,79.0,96.41247274402673,1.0,959.0,117.0,46.0,358.0,56.0,596.0,936.0,6.784510016489782,77.33280080657471,80.19104046297048,60.0,1281.0,300.0,37.35426661666917,1880.0,48.0,24.0,5.525602317659383,4.702134853117039
46,NHS South East London ICB,2026.04.5,43.0,88.41462224655456,6.0,956.0,85.0,67.0,373.0,51.0,570.0,928.0,7.062450200420151,78.00834471218498,82.6962946820918,64.0,1224.0,220.0,40.89848274574134,1955.0,35.0,21.0,4.973732599846609,3.842879726184605
47,NHS South East London ICB,2026.04.5,65.0,95.38902688104355,2.0,930.0,71.0,71.0,411.0,57.0,613.0,987.0,6.781491547011261,81.34496715672846,79.63109572257983,74.0,1300.0,271.0,39.00720584521954,1902.0,49.0,17.0,5.69548812024053,4.693714138322308
48,NHS South East London ICB,2026.04.5,47.0,93.81026534080017,2.0,915.0,110.0,63.0,347.0,50.0,628.0,985.0,7.06706920448474,75.97477609770021,84.06764562918985,37.0,1244.0,232.0,39.41839154093932,1821.0,42.0,17.0,5.554173332505062,4.234942873510004
49,NHS South East London ICB,2026.04.5,55.0,88.38201405968401,1.0,942.0,119.0,59.0,361.0,56.0,578.0,940.0,5.571908639884589,79.46453675640758,74.52367371039631,64.0,1228.0,217.0,38.26205046222156,2114.0,32.0,29.0,5.455795617520918,4.769869908199706
50,NHS South East London ICB,2026.04.5,71.0,89.7196056419867,7.0,937.0,109.0,48.0,353.0,35.0,632.0,993.0,5.949761859330582,80.4499301266558,76.22343777245833,64.0,1249.0,227.0,,1819.0,50.0,15.0,5.671422278008035,4.253694526064672
51,NHS South East London ICB,2026.04.5,50.0,82.77510559527981,2.0,894.0,78.0,47.0,387.0,44.0,594.0,969.0,6.3268878997009175,83.89471947748407,78.02723207515704,56.0,1400.0,243.0,36.76889885416903,1905.0,43.0,17.0,5.712572919051709,4.561163015874536
52,NHS South East London ICB,2026.04.5,83.0,93.72173206346295,2.0,868.0,109.0,55.0,409.0,46.0,625.0,1066.0,6.5799859712929845,78.4560054058669,83.06805629934954,54.0,1284.0,257.0,41.2932962542036,1911.0,43.0,27.0,5.168922308132175,4.949473396675653
53,NHS South East London ICB,2026.04.5,74.0,89.95113161866819,2.0,899.0,81.0,56.0,352.0,48.0,598.0,928.0,6.161870806051642,76.68470270399537,81.92118623302376,49.0,1202.0,246.0,41.043870588447845,1855.0,49.0,22.0,5.186093131135922,4.837906685057569
54,NHS South East London ICB,2026.04.5,51.0,84.69289999332283,4.0,976.0,97.0,58.0,417.0,43.0,617.0,1018.0,6.149469922549802,83.5502705483729,79.18339637379765,45.0,1310.0,278.0,37.71376092591698,2095.0,40.0,20.0,5.064035739685477,4.878636566890981
55,NHS South East London ICB,2026.04.5,142.0,88.07125122644827,7.0,925.0,88.0,72.0,382.0,44.0,596.0,997.0,7.1688452300153465,84.13273169978945,84.67430489610409,75.0,1201.0,289.0,39.75569176189272,2014.0,39.0,21.0,5.697781152333099,5.594150156002189
56,NHS South East London ICB,2026.04.5,115.0,99.42722948566954,5.0,946.0,133.0,64.0,354.0,55.0,688.0,1048.0,7.2287946594816725,80.97901702284473,91.1203368191973,71.0,1323.0,276.0,36.650980042935686,1983.0,48.0,17.0,5.6584264838826845,5.092688797103342
57,NHS South East London ICB,2026.04.5,82.0,96.68154569702448,4.0,988.0,116.0,61.0,389.0,59.0,598.0,1014.0,6.600681008446198,82.7409617853085,80.40139822659245,69.0,1374.0,249.0,35.15735798292775,1981.0,46.0,20.0,5.903921396493641,4.518822976260733
58,NHS South East London ICB,2026.04.5,105.0,94.28748192917577,9.0,896.0,104.0,58.0,381.0,47.0,616.0,945.0,6.765404578559835,77.13084831406938,87.58278136391417,92.0,1305.0,221.0,39.08742772345664,2018.0,40.0,20.0,5.451373705701009,4.501205839411259
59,NHS South East London ICB,2026.04.5,71.0,91.07619151815993,6.0,992.0,104.0,61.0,359.0,58.0,614.0,961.0,6.567863924759621,76.82378117546385,84.6945525732962,49.0,1319.0,242.0,39.34277099059013,1976.0,44.0,24.0,5.663214747767816,4.318607763953046
60,NHS South East London ICB,2026.04.5,119.0,94.3592019409975,12.0,960.0,95.0,58.0,351.0,45.0,581.0,914.0,6.8153947566589235,78.11221874834825,81.87582363003364,78.0,1336.0,244.0,38.48896552552148,2000.0,53.0,18.0,5.978633544926874,5.045354157713412
61,NHS South East London ICB,2026.04.5,136.0,90.23639972961737,5.0,992.0,112.0,73.0,348.0,70.0,654.0,950.0,7.2589333183014,84.66929079280389,86.64303263014278,77.0,1362.0,247.0,36.94483608187546,2073.0,32.0,13.0,5.355306111378855,4.222026351985927
62,NHS South East London ICB,2026.04.5,92.0,94.61692186181882,5.0,970.0,126.0,66.0,373.0,45.0,638.0,986.0,7.131898087847954,75.84706081257137,87.21504770326955,71.0,1433.0,266.0,35.77553248713562,1997.0,42.0,28.0,5.178864632941715,4.527434973034309
63,NHS South East London ICB,2026.04.5,72.0,88.21972803562643,3.0,925.0,84.0,69.0,363.0,39.0,622.0,1019.0,7.18373433615413,78.00609774465256,85.54126715827537,64.0,1368.0,266.0,36.09203451835655,1947.0,34.0,20.0,5.544209188510012,4.404720399391636
64,NHS South East London ICB,2026.04.5,91.0,86.04294741777278,6.0,950.0,121.0,53.0,365.0,57.0,605.0,959.0,7.268516536601937,77.84852405723178,77.31766056723808,64.0,1361.0,221.0,38.72356658348673,1992.0,45.0,17.0,5.439249756529158,4.901319654004549
65,NHS South East London ICB,2026.04.5,103.0,96.23429854961232,4.0,984.0,100.0,67.0,361.0,32.0,609.0,951.0,6.238023548660604,81.31284092759267,79.57197977190425,40.0,1314.0,184.0,36.773784452239916,2012.0,49.0,24.0,5.778058054364909,5.0700690061475235
66,NHS South East London ICB,2026.04.5,102.0,96.98241497336024,8.0,1002.0,136.0,50.0,415.0,42.0,616.0,977.0,6.208489953237965,78.41863255708003,85.01607207841408,77.0,1228.0,280.0,35.86457272811779,2055.0,58.0,23.0,5.359223221280489,5.379874301175698
67,NHS South East London ICB,2026.04.5,121.0,98.11595807398861,9.0,995.0,116.0,60.0,465.0,26.0,613.0,1111.0,5.579733468661301,89.02078977815086,86.62647897773287,62.0,1325.0,242.0,34.14572643395297,2140.0,32.0,30.0,5.597472312024923,4.572508330107475
68,NHS South East London ICB,2026.04.5,97.0,91.90874823054942,8.0,997.0,130.0,59.0,390.0,56.0,680.0,1054.0,6.936448179125873,81.7297439848605,89.66139287924463,69.0,1444.0,265.0,37.28207395669683,2261.0,36.0,18.0,5.842353413146984,5.460101836152932
69,NHS South East London ICB,2026.04.5,,90.25627997155574,5.0,962.0,106.0,77.0,330.0,52.0,625.0,904.0,6.658545971341401,85.53227772073507,85.21004660395477,82.0,1400.0,280.0,37.022572252431665,1984.0,48.0,25.0,6.318406270151125,4.734538124025792
70,NHS South East London ICB,2026.04.5,113.0,97.78582722676602,4.0,968.0,125.0,79.0,409.0,55.0,652.0,1024.0,6.789326658901884,83.93677156437307,81.59664396267459,91.0,1246.0,267.0,38.593569921075044,1881.0,36.0,23.0,6.073357879032422,4.700503010172274
71,NHS South East London ICB,2026.04.5,113.0,95.46832420061178,4.0,1093.0,148.0,80.0,382.0,49.0,660.0,1041.0,7.917101506266459,76.954263188672,86.63352012539065,62.0,1345.0,267.0,37.1256438948769,1996.0,48.0,21.0,5.611621064823439,3.894969455729052
72,NHS South East London ICB,2026.04.5,132.0,94.73591268235555,1.0,944.0,132.0,63.0,382.0,84.0,599.0,997.0,6.730988357146718,79.52666191649018,86.1539924056449,71.0,1355.0,237.0,36.838950644575945,1931.0,52.0,25.0,5.424021526818516,3.9746651107713866
73,NHS South East London ICB,2026.04.5,82.0,98.07723218944633,5.0,1012.0,108.0,72.0,397.0,76.0,597.0,957.0,8.302892435291229,80.22063788327698,76.82634672036474,64.0,1310.0,258.0,35.735946137598795,2160.0,48.0,25.0,5.755085282992725,4.562037888176828
74,NHS South East London ICB,2026.04.5,167.0,96.92668790197773,6.0,966.0,120.0,48.0,421.0,50.0,693.0,1026.0,6.8319735043530665,78.57880872464956,83.56184483506496,70.0,1284.0,286.0,36.177927840092494,2090.0,66.0,24.0,5.9047673585331815,4.855195818347139
75,NHS South East London ICB,2026.04.5,82.0,88.14344382154265,4.0,944.0,116.0,63.0,388.0,66.0,606.0,1014.0,6.202361174319617,78.89284537635969,84.77172739977368,65.0,1309.0,268.0,36.52732531885795,2076.0,43.0,17.0,4.977254580244457,5.0085655233466815
76,NHS South East London ICB,2026.04.5,147.0,96.03602408831654,4.0,1001.0,76.0,73.0,401.0,63.0,646.0,1038.0,9.233695501830589,88.203732399614,81.25506070899043,50.0,1263.0,298.0,37.34760437780258,2143.0,46.0,19.0,5.968646853256611,5.206038803631762
77,NHS South East London ICB,2026.04.5,100.0,92.80340640639372,15.0,998.0,113.0,60.0,424.0,60.0,666.0,1091.0,7.229380760304749,79.40912655375624,86.68057159585409,76.0,1334.0,264.0,38.445439542066346,2079.0,43.0,24.0,5.650920955699789,4.47470097284981
78,NHS South East London ICB,2026.04.5,78.0,91.45110711794133,5.0,1015.0,137.0,50.0,450.0,40.0,613.0,1036.0,7.470628989840843,80.91900905092389,85.64120020954464,77.0,1352.0,255.0,40.5536749063456,1946.0,49.0,20.0,5.337086371197079,4.699827154656772
79,NHS South East London ICB,2026.04.5,86.0,93.76563803936608,7.0,955.0,124.0,51.0,338.0,,559.0,861.0,8.02027666733926,71.55425756188832,77.69503101500236,59.0,1266.0,249.0,,2157.0,49.0,28.0,6.105297748948804,4.444923342112264
80,NHS South East London ICB,2026.04.5,99.0,94.71804648784986,11.0,970.0,142.0,57.0,414.0,52.0,575.0,978.0,6.553589449698983,77.81677303361504,83.76614938324472,77.0,1387.0,285.0,35.2774166058685,2036.0,36.0,23.0,5.824049243803376,3.9753965139873944
81,NHS South East London ICB,2026.04.5,107.0,92.96534431696286,5.0,951.0,115.0,69.0,414.0,47.0,643.0,1013.0,7.744943035530069,79.286164872304,83.74998206859642,92.0,1307.0,247.0,38.256124132954,2088.0,53.0,24.0,5.9427675230786114,5.204487861660326
82,NHS South East London ICB,2026.04.5,103.0,95.17489375272864,5.0,1043.0,99.0,54.0,422.0,46.0,618.0,996.0,8.067937341035623,75.84644105848075,85.86823944694284,56.0,1390.0,286.0,38.44708401214511,2051.0,42.0,21.0,5.496269605805801,5.3511195506170575
83,NHS South East London ICB,2026.04.5,,93.00816652380017,3.0,945.0,114.0,77.0,352.0,58.0,668.0,1004.0,7.037172885047355,79.08856749572712,88.52748287815956,53.0,1365.0,277.0,36.44537622445384,1898.0,45.0,33.0,5.557085247758936,4.822986540507742
84,NHS South East London ICB,2026.04.5,142.0,91.36049963736326,5.0,1052.0,100.0,54.0,425.0,58.0,720.0,1085.0,6.728301236370564,82.08999934441073,84.18929259558162,83.0,1272.0,235.0,35.172290626830524,1921.0,37.0,22.0,5.2543306189710535,4.94199286015637
85,NHS South East London ICB,2026.04.5,100.0,98.42346009440013,7.0,1076.0,130.0,73.0,415.0,59.0,619.0,1009.0,7.234340056599603,82.97109075799249,86.95865183727639,83.0,1312.0,272.0,38.302516049682666,2066.0,55.0,30.0,6.075082870566317,5.267609747403015
86,NHS South East London ICB,2026.04.5,146.0,95.00578810090902,10.0,934.0,67.0,57.0,427.0,62.0,594.0,1012.0,6.421342526043384,81.9600293226278,83.64806322437978,79.0,1351.0,299.0,35.32757066354242,2167.0,45.0,22.0,6.075812720820836,4.518825986746357
87,NHS South East London ICB,2026.04.5,110.0,97.18174171065357,4.0,1003.0,114.0,59.0,378.0,54.0,673.0,1026.0,6.6796172705642105,80.22630619349913,86.31443734179294,93.0,1352.0,271.0,35.2656470375072,1898.0,52.0,20.0,5.393863699781074,5.117099329377001
88,NHS South East London ICB,2026.04.5,120.0,96.64237527826361,6.0,1067.0,142.0,66.0,415.0,56.0,603.0,979.0,8.933496663247167,83.01585662819602,82.55290055903285,68.0,1354.0,293.0,36.73237031907384,2181.0,53.0,23.0,6.2038224898896015,4.589868172073161
89,NHS South East London ICB,2026.04.5,160.0,94.03419444650672,11.0,1087.0,146.0,83.0,372.0,55.0,687.0,1023.0,7.863623338175092,82.59270721435782,86.98784597801793,78.0,1373.0,321.0,,2068.0,47.0,20.0,6.234936308503084,5.835708553849667
90,NHS South East London ICB,2026.04.5,103.0,101.86012269663368,7.0,1067.0,135.0,72.0,392.0,,691.0,1059.0,6.52634777221953,86.1736309231101,88.98108789336338,80.0,1393.0,310.0,34.827183323956845,2178.0,59.0,18.0,5.786775458933577,5.332946522223987
91,NHS South East London ICB,2026.04.5,137.0,97.4087835808656,9.0,1059.0,95.0,68.0,370.0,50.0,650.0,979.0,7.948538250591901,81.34228848370464,86.62677160922215,64.0,1337.0,281.0,32.57646399681004,2125.0,57.0,29.0,5.928718294705444,4.984386721139012
92,NHS South East London ICB,2026.04.5,150.0,100.83172902810671,6.0,1000.0,131.0,63.0,399.0,57.0,655.0,1035.0,7.006688259605054,81.99860140263735,88.4947861286399,57.0,1400.0,276.0,34.35373630856793,2104.0,43.0,28.0,5.646323083413967,4.663798162263355
